Date,AirTmax,AirTmin,Rain,WindSpeed,SolRad
20/06/2013,16.1,11.1,3.4,3.961188,100.8904
21/06/2013,16.2,9.8,1.6,5.65884,208.7228
22/06/2013,16.4,10.3,9.3,8.848368,193.219
23/06/2013,13.7,10.8,5.8,10.648908,133.4021
24/06/2013,17.5,9.6,0.1,2.469312,259.7465
25/06/2013,17.4,10.5,0.9,2.777976,162.5585
26/06/2013,18.8,8.1,0,2.469312,309.3818
27/06/2013,18.3,10.9,0.6,5.195844,169.9633
28/06/2013,15.8,11.2,4.1,5.092956,104.9399
29/06/2013,18.8,11.3,2.4,5.710284,223.1853
30/06/2013,14.3,11.1,2.2,7.099272,124.1461
01/07/2013,17,10.3,1.7,4.62996,181.4176
02/07/2013,13.8,10.6,14.3,5.65884,44.3131
03/07/2013,15.7,11.6,4.2,4.578516,106.444
04/07/2013,14.7,11.8,8.1,6.481944,126.3444
05/07/2013,19.2,12.2,0,5.504508,271.895
06/07/2013,15.9,11.4,1.9,3.8583,71.9654
07/07/2013,23.1,13.8,0.1,2.05776,243.6642
08/07/2013,28.1,14.2,0,2.983752,338.5382
09/07/2013,28.1,15.5,0,3.549636,310.7702
10/07/2013,27.7,14,0,3.189528,333.4474
11/07/2013,29,15,0,2.212092,307.762
12/07/2013,25.5,15.8,0,2.82942,295.7292
13/07/2013,19,11.9,0,4.835736,285.4319
14/07/2013,21.4,10.7,0,3.34386,328.0095
15/07/2013,20.7,14.1,0,3.395304,213.0037
16/07/2013,22.2,15.3,0,3.138084,258.011
17/07/2013,23.2,14.3,0,3.446748,308.8033
18/07/2013,26.8,14.8,0,2.82942,290.0599
19/07/2013,28.3,14.9,0,3.138084,323.6129
20/07/2013,29,18.1,0,3.961188,271.3165
21/07/2013,23,15.8,0,3.703968,145.2035
22/07/2013,23.9,15.6,0,2.82942,120.328
23/07/2013,22.5,15.5,5.8,2.983752,154.3438
24/07/2013,20.1,13.6,24.5,3.806856,99.0392
25/07/2013,22.4,12.2,0.1,2.520756,262.9861
26/07/2013,23.7,12,0,2.623644,254.54
27/07/2013,23,13.8,5.3,3.240972,196.1115
28/07/2013,22.7,14.1,0,2.623644,276.6387
29/07/2013,19.7,12.1,5.3,3.498192,222.144
30/07/2013,19.5,11.8,8.7,3.60108,208.0286
31/07/2013,17.5,11,15.5,3.08664,79.9487
01/08/2013,19.6,15.4,3.4,5.041512,83.1883
02/08/2013,18.4,12.2,6.2,8.848368,151.3356
03/08/2013,18.8,11.1,4,4.681404,227.5819
04/08/2013,20.7,11.2,0.5,2.983752,320.0262
05/08/2013,19.1,9.7,0.2,3.498192,189.1695
06/08/2013,18.2,11.7,8.2,2.726532,134.5591
07/08/2013,19.9,12.2,0,2.726532,205.4832
08/08/2013,19.5,12.3,2.4,4.88718,109.2208
09/08/2013,17.1,12.7,0.3,4.835736,137.1045
10/08/2013,17.9,11.9,0.9,3.395304,159.8974
11/08/2013,16.3,12,2.8,5.607396,112.5761
12/08/2013,18.6,12.1,3.6,6.276168,247.4823
13/08/2013,18.6,13.2,2.5,2.880864,158.8561
14/08/2013,18.4,14.4,7.4,4.218408,93.2542
15/08/2013,19.6,13.2,10.2,4.166964,108.1795
16/08/2013,19.8,13.9,1.3,4.681404,249.6806
17/08/2013,19,12.3,4.2,6.379056,166.8394
18/08/2013,17.6,10.5,0.6,4.527072,216.5904
19/08/2013,19.3,12.5,0.6,4.424184,247.1352
20/08/2013,17.5,15,21,6.070392,47.7841
21/08/2013,18.2,12.5,5,5.041512,138.0301
22/08/2013,20.8,12.6,0.8,2.932308,178.7565
23/08/2013,17.1,12.3,7.5,4.424184,117.3198
24/08/2013,16.5,11.2,5.6,3.652524,70.1142
25/08/2013,16.7,12.8,0.1,3.755412,119.5181
26/08/2013,19.7,12.4,0,2.366424,94.1798
27/08/2013,17.9,11.7,0.5,4.064076,201.318
28/08/2013,18.4,11.3,0.8,3.755412,171.5831
29/08/2013,18.8,13.7,1.2,4.218408,148.3274
30/08/2013,16.3,12.1,1,6.533388,113.7331
31/08/2013,16.9,10.6,0.6,5.453064,186.7398
01/09/2013,17.7,12.5,2.8,5.813172,112.5761
02/09/2013,16.8,14.9,4.6,5.247288,38.9909
03/09/2013,18.6,13.1,0,5.555952,110.3778
04/09/2013,18.1,10.4,4.4,4.424184,46.0486
05/09/2013,16.1,7.5,1.2,2.726532,179.5664
06/09/2013,14.2,7.1,3.1,3.909744,181.5333
07/09/2013,11.3,9,7.6,5.91606,49.5196
08/09/2013,16.1,9.9,1.1,3.08664,109.4522
09/09/2013,15.6,11.1,1,2.983752,123.1048
10/09/2013,15.5,11.7,0,4.218408,95.7996
11/09/2013,19.5,12.8,1,3.08664,74.5108
12/09/2013,16.7,10.4,7.9,4.424184,58.6599
13/09/2013,15.9,9.2,0.4,1.697652,113.386
14/09/2013,17.6,8.5,1.3,3.60108,173.4343
15/09/2013,15.2,7.7,15.5,11.009016,127.6171
16/09/2013,13,7.9,10,11.523456,145.2035
17/09/2013,15.2,9.1,8.4,5.041512,62.7094
18/09/2013,14.1,9.1,0.2,4.835736,82.6098
19/09/2013,14.6,10.1,16,7.253604,70.9241
20/09/2013,17.6,11.3,0,2.932308,100.3119
21/09/2013,17.7,13.4,1.6,3.34386,55.536
22/09/2013,22.4,15.1,0.1,4.938624,147.9803
23/09/2013,22.5,13.6,0,5.91606,146.2448
24/09/2013,19.1,13.8,0.1,3.961188,73.4695
25/09/2013,17.8,12.2,0.1,2.469312,48.7097
26/09/2013,16,13.4,1.4,3.035196,27.1895
27/09/2013,20.6,12.8,0.1,3.806856,134.5591
28/09/2013,21.5,14.1,0,3.60108,133.8649
29/09/2013,16.7,13.1,0,4.938624,22.6772
30/09/2013,16.1,13.2,2.8,5.761728,26.2639
01/10/2013,20,14.9,0,6.584832,63.635
02/10/2013,20.3,14.6,2.4,6.790608,98.6921
03/10/2013,20.9,13.2,0.1,4.681404,96.7252
04/10/2013,16,11.6,0.3,2.880864,71.3869
05/10/2013,18.5,11.5,1.5,4.681404,81.7999
06/10/2013,20,15.1,0.1,4.784292,87.7006
07/10/2013,18.1,13.4,4.1,6.327612,33.2059
08/10/2013,15.2,10.8,0.3,3.909744,62.7094
09/10/2013,12.9,6.5,0.8,5.453064,68.4944
10/10/2013,12.7,6.1,0.1,3.240972,94.2955
11/10/2013,14,5.2,0,3.395304,132.3608
12/10/2013,11.6,7.8,0,3.498192,44.1974
13/10/2013,13.9,7.2,1,2.212092,45.0073
14/10/2013,15.4,6.8,0,2.726532,106.0969
15/10/2013,15.1,5.2,0,4.835736,105.287
16/10/2013,14.5,9.7,13.1,4.784292,48.7097
17/10/2013,18.1,10.1,0.1,3.035196,80.6429
18/10/2013,14.1,12.6,4.4,6.790608,10.8758
19/10/2013,15.2,10,6.7,3.498192,41.5363
20/10/2013,17,9.6,0,2.623644,73.5852
21/10/2013,13.7,9,2.7,3.755412,37.3711
22/10/2013,15.2,11.4,7.1,5.247288,40.495
23/10/2013,13,5.2,3.1,5.504508,82.4941
24/10/2013,14,5,7.8,4.012632,37.6025
25/10/2013,16,9.8,8.1,4.732848,47.0899
26/10/2013,14,8.4,9.9,5.504508,52.1807
27/10/2013,14.5,8.2,11.9,7.047828,52.4121
28/10/2013,12.1,8.1,10,8.23104,49.8667
29/10/2013,11.9,6.7,3.7,5.607396,70.9241
30/10/2013,13.5,7.1,3.1,5.864616,46.5114
31/10/2013,12.1,6.8,10.3,5.40162,51.1394
01/11/2013,12.6,4.7,2.1,3.8583,61.5524
02/11/2013,9.1,5.1,16.9,8.436816,36.0984
03/11/2013,12.3,3.5,2.6,4.62996,69.6514
04/11/2013,9.1,1.8,2.4,2.469312,46.5114
05/11/2013,10,4.3,9.1,6.893496,32.7431
06/11/2013,8.2,5.4,3.5,3.755412,15.5038
07/11/2013,12.3,4.6,6.9,5.761728,52.4121
08/11/2013,9.4,4.2,7.3,3.806856,40.495
09/11/2013,8.6,2.6,5.3,2.675088,26.2639
10/11/2013,12.4,2.9,16,3.909744,16.5451
11/11/2013,13.8,8.5,6.3,3.806856,46.3957
12/11/2013,12.2,6.4,1.5,4.990068,54.9575
13/11/2013,11.6,7.1,11.1,9.105588,16.0823
14/11/2013,10,7.3,2.4,8.025264,18.9748
15/11/2013,11.8,8.9,0,2.983752,17.5864
16/11/2013,12.1,8,0.8,3.961188,8.3304
17/11/2013,9.6,5.9,1.4,1.903428,20.5946
18/11/2013,8.4,2.8,5.2,6.070392,46.9742
19/11/2013,8.5,2.2,3.3,5.761728,38.8752
20/11/2013,9.3,4.8,6.4,11.266236,28.5779
21/11/2013,6.6,2.9,1.6,4.11552,30.1977
22/11/2013,8.8,2.9,0.1,1.54332,49.0568
23/11/2013,9,4.3,0.7,2.05776,32.2803
24/11/2013,9.9,4.4,1.3,1.080324,29.8506
25/11/2013,8.5,5.7,0.8,1.183212,25.5697
26/11/2013,11.8,6.8,0.9,2.5722,30.1977
27/11/2013,12.7,7.6,0,2.520756,21.2888
28/11/2013,10.6,7.8,0.1,1.646208,18.8591
29/11/2013,10.7,7.4,0.8,6.224724,12.1485
30/11/2013,10,5.8,0.3,2.160648,22.7929
01/12/2013,10.7,6.8,0.1,1.54332,20.5946
02/12/2013,10,6.5,0.5,3.909744,10.6444
03/12/2013,11.1,5.4,5.4,4.784292,9.6031
04/12/2013,9.8,4.9,0.4,5.453064,34.5943
05/12/2013,9.8,6,3.7,9.722916,13.9997
06/12/2013,10.6,6.1,1.4,4.578516,16.8922
07/12/2013,10.4,6.7,0.9,4.424184,16.3137
08/12/2013,11.7,10.3,7,6.636276,2.314
09/12/2013,12.6,8.9,0,7.253604,16.7765
10/12/2013,13.8,10.6,1,8.694036,1.3884
11/12/2013,13.6,10.2,1.6,9.568584,12.4956
12/12/2013,14.8,11.6,2.3,7.356492,4.8594
13/12/2013,12.2,4.9,9.3,7.305048,25.2226
14/12/2013,12.7,5.8,15.1,9.825804,6.0164
15/12/2013,11,4,9.8,6.4305,8.9089
16/12/2013,8.8,3.9,1.7,5.298732,24.7598
17/12/2013,10.8,4.5,4,8.591148,9.3717
18/12/2013,11.5,4.2,11.3,10.237356,8.099
19/12/2013,6.7,1.1,6.6,6.790608,12.9584
20/12/2013,11.6,4.5,8.5,9.362808,1.8512
21/12/2013,9.1,3.3,11.9,7.7166,8.4461
22/12/2013,6.3,1.8,7.2,6.121836,14.8096
23/12/2013,10.6,2.6,13.6,9.054144,21.1731
24/12/2013,7.2,1.9,6.1,9.157032,14.9253
25/12/2013,8.9,2.7,5.1,3.755412,25.6854
26/12/2013,9.2,2.2,13.4,7.305048,15.6195
27/12/2013,8.3,4.1,12.5,9.877248,10.9915
28/12/2013,7,2.5,7.4,5.761728,15.041
29/12/2013,9.1,2.6,9.4,5.195844,6.7106
30/12/2013,9.5,5.2,2.8,5.453064,29.8506
31/12/2013,8.1,2.5,13.4,7.150716,19.669
01/01/2014,7,3.6,2.4,4.835736,10.7601
02/01/2014,9.1,4.2,11.2,6.018948,27.9994
03/01/2014,8,4,25.8,9.311364,13.6526
04/01/2014,5.8,1.9,5.2,3.549636,16.8922
05/01/2014,11.9,4.2,4.6,7.7166,12.6113
06/01/2014,10.1,6,12.4,10.03158,18.9748
07/01/2014,9.9,6.2,8.8,6.018948,26.611
08/01/2014,9.2,1.5,0.5,2.469312,33.3216
09/01/2014,9.6,0.6,1.3,2.160648,40.3793
10/01/2014,9.1,2.6,10.8,2.880864,28.3465
11/01/2014,7.5,1.4,0.6,3.498192,37.024
12/01/2014,8.6,4.1,12.5,6.68772,4.1652
13/01/2014,6.8,1.2,4.7,3.189528,22.6772
14/01/2014,9.9,1.5,21.3,4.424184,4.8594
15/01/2014,11.1,5,7.8,6.790608,36.6769
16/01/2014,6.7,4.3,0,3.8583,19.4376
17/01/2014,9.3,3.3,5.8,1.697652,34.5943
18/01/2014,5.6,1.7,0.1,1.2861,25.2226
19/01/2014,6.6,1.5,10.2,3.292416,13.4212
20/01/2014,8.4,2.3,2.8,4.475628,40.495
21/01/2014,9,5.8,4.6,5.607396,13.7683
22/01/2014,9.6,5.2,7.7,6.070392,36.6769
23/01/2014,7.7,4.1,18.8,7.922376,15.7352
24/01/2014,10.7,6.6,33.3,5.813172,7.0577
25/01/2014,9.6,3.7,11.1,8.796924,32.1646
26/01/2014,10.6,2.8,12.3,11.677788,26.0325
27/01/2014,8.4,5.3,26.6,13.838436,17.1236
28/01/2014,7.6,3.3,5.5,7.20216,47.8998
29/01/2014,8.3,3.8,2.4,4.732848,42.4619
30/01/2014,6.5,3.7,1.2,4.166964,23.14
31/01/2014,8.9,0.2,14.1,6.533388,39.4537
01/02/2014,8.6,3,7.2,11.111904,27.1895
02/02/2014,9.8,4,3.3,8.74548,47.437
03/02/2014,8.6,3.3,11.4,6.379056,39.338
04/02/2014,6.3,1.3,1.9,6.68772,49.8667
05/02/2014,7.9,6.2,7.8,6.070392,27.5366
06/02/2014,8.8,3.9,1.2,4.784292,60.8582
07/02/2014,6.3,0.9,3.9,6.018948,30.6605
08/02/2014,8.2,3.7,13.9,8.128152,32.9745
09/02/2014,8.4,1.9,12.5,6.327612,58.1971
10/02/2014,8.4,1.7,17.2,5.91606,62.478
11/02/2014,5.1,1.3,5,7.20216,32.6274
12/02/2014,5.8,0.7,25.8,8.951256,16.3137
13/02/2014,7.4,2,12.4,5.813172,30.4291
14/02/2014,5.2,1.2,21,7.665156,11.6857
15/02/2014,8.1,3.1,2.2,8.74548,66.2961
16/02/2014,6.8,0.4,1.4,4.784292,50.6766
17/02/2014,11.5,3.8,0,2.777976,77.2876
18/02/2014,11.9,4,1,3.08664,80.6429
19/02/2014,9.7,6.8,26.8,3.138084,29.6192
20/02/2014,8.6,3.9,11.1,6.17328,56.693
21/02/2014,8.7,3.7,12.3,7.047828,53.6848
22/02/2014,11.1,5.6,4.3,7.922376,11.4543
23/02/2014,9.9,5.9,10.3,6.68772,64.792
24/02/2014,7,3,4.7,6.17328,31.0076
25/02/2014,9.3,4.1,10.1,7.922376,72.5439
26/02/2014,9.8,5.3,3.7,7.407936,77.4033
27/02/2014,8.8,3.8,2.8,4.784292,86.3122
28/02/2014,9.9,2.7,3.6,4.990068,80.0644
01/03/2014,8.9,2.8,7.3,4.732848,38.181
02/03/2014,9,2,5.7,4.475628,80.7586
03/03/2014,10.1,1,5.9,6.68772,100.0805
04/03/2014,11.8,3.9,0.4,3.035196,87.3535
05/03/2014,10,6.4,2.3,5.864616,32.7431
06/03/2014,10.6,6.1,9.2,2.31498,19.9004
07/03/2014,9.3,4.2,0.3,5.967504,122.1792
08/03/2014,11.5,5.6,3.7,9.620028,16.4294
09/03/2014,9.1,4.3,1.7,2.417868,54.8418
10/03/2014,11.7,2.1,0,1.903428,130.741
11/03/2014,12.6,1.5,0,2.880864,163.0213
12/03/2014,9.2,1.6,0,2.263536,36.5612
13/03/2014,9.9,6.9,0.2,1.851984,38.4124
14/03/2014,12.6,6.7,0.1,3.961188,46.7428
15/03/2014,14.7,6.8,0,4.88718,127.6171
16/03/2014,11.5,7.9,0.6,4.784292,46.1643
17/03/2014,12.3,6.5,0,4.475628,119.7495
18/03/2014,12.2,7.9,6.3,8.591148,109.3365
19/03/2014,11.9,9.1,0.2,10.700352,29.1564
20/03/2014,11.7,3.5,19.2,8.23104,128.0799
21/03/2014,6.8,1,14.2,5.092956,51.6022
22/03/2014,8.8,2.5,13.6,10.237356,103.3201
23/03/2014,11.6,3,3.1,5.298732,149.8315
24/03/2014,9.3,3.4,5.4,9.51714,24.9912
25/03/2014,11,5.1,0.4,5.813172,160.823
26/03/2014,11,4,0.6,3.240972,119.0553
27/03/2014,9.7,3.4,0.6,2.932308,101.0061
28/03/2014,9.1,2.6,0,4.527072,86.775
29/03/2014,10.1,4.9,12.7,4.784292,72.0811
30/03/2014,13.4,5.4,4.6,4.990068,156.5421
31/03/2014,13.8,7.6,2.4,4.578516,100.659
01/04/2014,15.2,3.6,0.1,3.8583,200.9709
02/04/2014,12.6,7.9,7.8,6.327612,29.5035
03/04/2014,13.4,7.5,0,4.681404,77.9818
04/04/2014,14.9,8.1,2.2,4.527072,114.6587
05/04/2014,13.8,9,3.4,4.62996,77.4033
06/04/2014,12.8,7.2,4.4,7.356492,174.2442
07/04/2014,12,3.9,3.4,4.218408,139.8813
08/04/2014,12.3,4.5,2.1,5.298732,115.8157
09/04/2014,12.4,9.3,0,5.40162,104.13
10/04/2014,13,5.8,1.9,4.064076,189.8637
11/04/2014,10.9,4.7,0.1,4.681404,130.0468
12/04/2014,11.9,7.9,3.6,6.94494,139.997
13/04/2014,13,8.2,0.1,6.018948,124.8403
14/04/2014,15,6.8,0,2.880864,158.2776
15/04/2014,17.3,5.6,0,6.018948,228.5075
16/04/2014,11.9,7.8,1.1,4.424184,51.9493
17/04/2014,14.4,7.2,1.4,4.527072,116.3942
18/04/2014,15.8,6.1,0,1.851984,174.0128
19/04/2014,17,8.6,0,2.366424,120.6751
20/04/2014,14.8,5.9,0,4.88718,265.6472
21/04/2014,17.8,8.4,0.7,6.636276,167.6493
22/04/2014,13.4,9.8,0.5,4.475628,94.5269
23/04/2014,15.2,6.9,7.3,4.578516,174.2442
24/04/2014,17,6,0.1,3.652524,226.1935
25/04/2014,13.9,5.4,1.2,6.070392,146.4762
26/04/2014,14.2,8.1,4.8,4.88718,174.3599
27/04/2014,19.1,8.2,0,3.189528,215.3177
28/04/2014,20.4,5.3,0,2.675088,228.8546
29/04/2014,19.9,8.7,0,2.417868,225.4993
30/04/2014,14.1,8.6,7.4,4.064076,102.2788
01/05/2014,17.1,9.7,1.7,2.31498,166.3766
02/05/2014,14.6,9.6,0,4.938624,82.6098
03/05/2014,16.2,10.9,2.1,3.909744,107.4853
04/05/2014,12.8,10.8,7.4,4.475628,46.28
05/05/2014,12.9,9.8,4.3,7.150716,70.9241
06/05/2014,14.2,7.7,12.9,7.150716,94.7583
07/05/2014,13.5,7.8,3.8,6.893496,188.8224
08/05/2014,12.1,8.8,4.3,5.453064,76.362
09/05/2014,13.2,8,7.3,6.17328,122.4106
10/05/2014,13.6,9.4,14.4,7.20216,148.2117
11/05/2014,13.8,7.2,6.9,6.4305,139.8813
12/05/2014,13.6,6.6,4.2,4.11552,170.1947
13/05/2014,16.1,8.6,1.2,4.475628,241.5816
14/05/2014,14,9.8,2.6,3.806856,85.2709
15/05/2014,16.7,9.8,0,3.60108,262.0605
16/05/2014,15.9,9.6,0.6,4.784292,206.9873
17/05/2014,13.8,9.8,16.1,6.018948,32.6274
18/05/2014,14,6.9,11.7,3.909744,276.9858
19/05/2014,13.9,6.5,2.9,6.224724,141.3854
20/05/2014,16.1,11,13.1,4.012632,93.0228
21/05/2014,13,8.6,3.8,4.064076,116.1628
22/05/2014,11.1,7.5,5.8,8.951256,158.0462
23/05/2014,11.2,7.9,4.3,7.407936,193.219
24/05/2014,12.5,8.1,0.2,8.385372,170.8889
25/05/2014,13.8,8.6,0,5.504508,201.0866
26/05/2014,17,10.1,2.4,2.212092,230.5901
27/05/2014,20,9.4,0,2.82942,264.1431
28/05/2014,22.3,7.9,0,3.035196,245.5154
29/05/2014,18.4,9.7,0,3.189528,226.0778
30/05/2014,19.8,7.3,0,2.109204,195.6487
31/05/2014,17.5,8.1,0,3.395304,214.7392
01/06/2014,16.3,11.8,3.4,4.269852,71.8497
02/06/2014,13.7,9.7,1.4,4.11552,114.4273
03/06/2014,15.3,7.6,2.3,3.652524,265.7629
04/06/2014,15.4,6.8,0.6,3.652524,264.1431
05/06/2014,14.5,4.7,0,2.932308,190.7893
06/06/2014,15.3,9.4,2.9,5.453064,90.8245
07/06/2014,19.8,11.1,5.1,5.247288,211.0368
08/06/2014,19.1,10.3,7.5,4.527072,148.6745
09/06/2014,18.6,11,7,4.424184,171.3517
10/06/2014,19.2,10.7,4.2,2.006316,181.0705
11/06/2014,18.2,10.4,0,2.932308,222.0283
12/06/2014,18.7,11.1,0.3,4.321296,127.3857
13/06/2014,19.8,13.4,9.6,3.395304,235.1024
14/06/2014,20,11.7,0.1,3.292416,202.8221
15/06/2014,18.6,11,0,3.652524,298.6217
16/06/2014,20.3,10.9,0,4.938624,347.1
17/06/2014,27.1,12.9,0,3.549636,313.4313
18/06/2014,24.1,12.5,0,4.37274,336.687
19/06/2014,18,12.2,0,3.909744,194.8388
20/06/2014,17.4,11.7,0,3.240972,178.5251
21/06/2014,17.9,11.4,0,3.292416,155.038
22/06/2014,18,12.3,0,3.08664,132.0137
23/06/2014,20.8,9.4,0,3.446748,253.7301
24/06/2014,21.7,12.1,0,2.263536,225.9621
25/06/2014,19.5,14.3,21.2,2.5722,90.7088
26/06/2014,18.3,12.7,4.5,4.835736,105.7498
27/06/2014,19.8,12.5,9.4,3.34386,189.6323
28/06/2014,17.6,10.5,0.1,5.555952,323.2658
29/06/2014,18.2,8.7,0,3.292416,269.0025
30/06/2014,21.1,12.2,0,3.806856,261.8291
01/07/2014,23.7,9.5,0,2.212092,335.0672
02/07/2014,18.3,10.9,2.2,5.1444,110.4935
03/07/2014,16.8,11,0.7,4.732848,107.601
04/07/2014,16.1,11.1,11.1,5.504508,173.8971
05/07/2014,17.6,9.1,8.9,3.189528,287.0517
06/07/2014,17,9.4,3.5,3.652524,202.475
07/07/2014,18.2,10.4,1.6,3.292416,217.8631
08/07/2014,16.9,11.4,1.6,4.990068,224.8051
09/07/2014,16.1,10.4,2.2,2.623644,103.0887
10/07/2014,20.6,13.9,1.1,2.623644,144.3936
11/07/2014,17.9,14.4,1.6,2.675088,88.6262
12/07/2014,17.1,13.1,3,4.527072,68.263
13/07/2014,18.9,12.1,0.4,4.012632,212.888
14/07/2014,17.1,13,19.1,5.710284,120.0966
15/07/2014,19.2,10.8,12.1,3.138084,166.8394
16/07/2014,18.7,12.9,2.5,4.88718,209.3013
17/07/2014,20.5,12.1,0.6,3.138084,114.8901
18/07/2014,22.6,15.2,2.3,3.395304,106.2126
19/07/2014,22.4,15,0,3.240972,267.267
20/07/2014,19.6,14.2,0,3.446748,213.5822
21/07/2014,22,15.2,0,3.498192,129.1212
22/07/2014,21.2,17.1,6.9,3.08664,88.5105
23/07/2014,24.5,17.1,0.7,3.138084,175.2855
24/07/2014,23.5,16.4,1.5,3.961188,135.1376
25/07/2014,26.2,14.7,0,2.006316,262.639
26/07/2014,21.3,14.4,1.7,4.218408,199.4668
27/07/2014,19.7,12.8,0,5.1444,182.5746
28/07/2014,19.2,14.7,0.4,4.37274,139.997
29/07/2014,18.7,13.7,0,4.424184,109.915
30/07/2014,19.3,13.4,0.3,4.218408,130.1625
31/07/2014,19.4,13.5,0.8,3.806856,159.5503
01/08/2014,18.2,11.5,4.1,2.675088,139.6499
02/08/2014,16.9,10,4.4,4.784292,145.3192
03/08/2014,17.3,10.5,6.3,6.636276,120.7908
04/08/2014,21.4,8.8,0.6,1.954872,227.1191
05/08/2014,21.7,14.2,1,2.82942,171.4674
06/08/2014,18.6,11.7,2.9,3.34386,161.1701
07/08/2014,19.4,10.9,0.9,3.035196,220.6399
08/08/2014,18.8,11.3,5.7,4.578516,252.1103
09/08/2014,19.1,10.8,5.8,3.08664,262.639
10/08/2014,16.9,9.8,8.1,3.961188,155.1537
11/08/2014,17.6,11.5,9.1,5.710284,194.1446
12/08/2014,18.4,10.3,4.7,4.681404,174.4756
13/08/2014,18.7,12.7,1.9,4.37274,160.5916
14/08/2014,16.8,12.2,5.9,3.8583,185.6985
15/08/2014,18.7,12.1,0.2,4.166964,159.4346
16/08/2014,16,12.5,1.2,5.247288,69.7671
17/08/2014,15.9,11.7,2.2,7.613712,181.649
18/08/2014,15.8,10.3,0.9,5.65884,189.748
19/08/2014,15.5,9.6,1.6,3.549636,176.2111
20/08/2014,16.3,9.1,0.1,3.08664,158.7404
21/08/2014,16.6,10.4,1.7,4.012632,136.6417
22/08/2014,15.6,8.6,0.2,3.34386,172.393
23/08/2014,17.6,7.5,0.1,2.932308,188.8224
24/08/2014,15.1,7,0.9,4.732848,83.5354
25/08/2014,16.4,13.7,11.4,5.864616,60.6268
26/08/2014,16.3,13,0,4.835736,76.0149
27/08/2014,15.7,13.4,1.5,7.047828,26.611
28/08/2014,16,10.9,23,7.20216,67.8002
29/08/2014,18.5,12.9,6.6,6.481944,94.0641
30/08/2014,16.9,10.4,1.3,5.195844,127.0386
31/08/2014,17.2,10.4,4.9,3.395304,59.7012
01/09/2014,17.4,12.8,0,2.777976,98.9235
02/09/2014,16,12.2,0,1.851984,61.2053
03/09/2014,18.1,11.6,0,2.263536,131.2038
04/09/2014,20.1,13.2,0,1.54332,82.7255
05/09/2014,16.1,11.6,0,4.62996,57.1558
06/09/2014,15.9,8.8,0,3.240972,118.7082
07/09/2014,15.9,8.4,0,3.34386,106.2126
08/09/2014,18.1,7,0,2.006316,120.5594
09/09/2014,19.6,8.1,0,2.006316,181.7647
10/09/2014,19.9,8.4,0,2.726532,209.1856
11/09/2014,20.8,11.2,0,2.726532,117.5512
12/09/2014,19.4,10.9,0,3.755412,143.3523
13/09/2014,21.2,13.3,0,3.08664,166.3766
14/09/2014,18.8,12.3,0,3.703968,131.2038
15/09/2014,18.8,11.3,0,2.520756,96.3781
16/09/2014,19,11.4,0,2.5722,105.5184
17/09/2014,18.5,13.4,0,3.446748,60.9739
18/09/2014,20.2,13.8,0,3.292416,120.5594
19/09/2014,16.9,13.3,0,6.17328,85.0395
20/09/2014,16.2,10,0,3.498192,108.2952
21/09/2014,18.9,7.7,0.1,1.749096,186.1613
22/09/2014,19.6,9,2,2.983752,149.1373
23/09/2014,14.5,8.6,5,3.446748,48.594
24/09/2014,18.2,10.4,0.9,3.8583,142.0796
25/09/2014,16.8,14.1,4.6,5.092956,41.7677
26/09/2014,17.8,9.7,1.9,3.961188,157.1206
27/09/2014,17.5,9.9,0.1,3.60108,57.85
28/09/2014,19.5,13.1,0,2.675088,98.6921
29/09/2014,19.3,11.3,0,2.675088,61.5524
30/09/2014,17.8,14.3,0.8,5.350176,81.7999
01/10/2014,16.8,8.9,1.7,4.012632,135.4847
02/10/2014,17.6,7.4,0.1,7.047828,49.1725
03/10/2014,17.3,8.1,12,3.961188,52.5278
04/10/2014,15.1,7.8,1.2,4.681404,107.8324
05/10/2014,12.8,10.4,8.4,8.179596,17.7021
06/10/2014,12.5,5.4,2.7,3.806856,83.8825
07/10/2014,12.9,4,1.4,3.703968,97.188
08/10/2014,15.3,8.4,0,4.321296,77.7504
09/10/2014,13.3,7.1,4.1,3.138084,53.9162
10/10/2014,16.1,5.2,0.3,1.594764,124.7246
11/10/2014,16.1,5.4,0.8,1.954872,125.1874
12/10/2014,16.9,5.9,0.1,2.160648,107.9481
13/10/2014,13.5,5.7,0,3.08664,65.4862
14/10/2014,12.6,5.5,0,4.424184,78.0975
15/10/2014,12.2,9.1,8.6,6.327612,15.041
16/10/2014,17.1,10,0.7,5.710284,62.3623
17/10/2014,15.2,10.1,8.3,6.996384,21.6359
18/10/2014,16.8,13.1,2,9.465696,49.4039
19/10/2014,15.8,10.6,9,6.4305,53.3377
20/10/2014,14.1,10.1,12.8,6.893496,45.0073
21/10/2014,11.6,8.2,9.2,10.957572,76.2463
22/10/2014,12.6,10.4,6.1,5.813172,16.198
23/10/2014,13.3,8.5,9.9,5.761728,19.5533
24/10/2014,12.4,7.8,4.5,4.835736,38.0653
25/10/2014,13.1,9.5,5.6,7.819488,40.3793
26/10/2014,13.9,10.9,8.3,8.333928,15.8509
27/10/2014,15.1,13.4,8.8,6.94494,10.1816
28/10/2014,14.5,4.4,15.4,4.88718,54.4947
29/10/2014,10.9,3.8,0,4.578516,51.4865
30/10/2014,15.3,9.8,4.9,6.018948,6.5949
31/10/2014,15.1,10.4,12.5,4.578516,15.1567
